threshold,num_samples,Dice,IoU,Precision,Recall,F2,mean_pred_area,mean_gt_area,area_ratio,area_diff,mean_pred_area_per_image,mean_gt_area_per_image
0.30,1000,0.8416515674272299,0.7265961983113017,0.763811875533457,0.937156750075946,0.8964666525881196,0.18889108276367186,0.15395210266113282,1.2269469999378568,0.03493898010253904,0.18889108276367186,0.15395210266113282
0.50,1000,0.8518715783258127,0.7419654127920845,0.7883162161125198,0.9265734698924268,0.8951738182822045,0.1809526824951172,0.15395210266113282,1.1753829120449675,0.02700057983398438,0.1809526824951172,0.15395210266113282
0.70,1000,0.8625649349263917,0.7583421343446727,0.8185413649677549,0.9115931018727071,0.8913278813297979,0.171453369140625,0.15395210266113282,1.1136798721172119,0.017501266479492184,0.171453369140625,0.15395210266113282
