threshold,num_samples,Dice,IoU,Precision,Recall,F2,mean_pred_area,mean_gt_area,area_ratio,area_diff,mean_pred_area_per_image,mean_gt_area_per_image
0.30,1000,0.8890119271804023,0.8001993441065143,0.9081381348256785,0.8706747325536046,0.8779180798255621,0.14760111999511719,0.15395210266113282,0.9587469599719302,-0.0063509826660156365,0.14760111999511719,0.15395210266113282
0.50,1000,0.8868923293806011,0.796771375124099,0.9206746743266004,0.8555013898242761,0.8677872819671524,0.14305404663085938,0.15395210266113282,0.9292113252498106,-0.01089805603027344,0.14305404663085938,0.15395210266113282
0.70,1000,0.882511295800944,0.7897272630003641,0.9324809065717937,0.8376248153384666,0.8550201026284171,0.13829141235351564,0.15395210266113282,0.8982755089429122,-0.015660690307617187,0.13829141235351564,0.15395210266113282
