threshold,num_samples,Dice,IoU,Precision,Recall,F2,mean_pred_area,mean_gt_area,area_ratio,area_diff,mean_pred_area_per_image,mean_gt_area_per_image
0.30,1000,0.8618768475898593,0.7572790745577139,0.8023037585441162,0.9310064369504446,0.9020652264607815,0.17864854431152344,0.15395210266113282,1.1604163218256736,0.024696441650390616,0.17864854431152344,0.15395210266113282
0.50,1000,0.87249629485233,0.7738300910843204,0.8358375661154224,0.9125181316440366,0.8960767385280337,0.16807582092285156,0.15395210266113282,1.091740918767427,0.014123718261718737,0.16807582092285156,0.15395210266113282
0.70,1000,0.8779545908778094,0.782459055346663,0.8721512630109322,0.8838356672172444,0.8814738074081524,0.15601463317871095,0.15395210266113282,1.0133971563100144,0.002062530517578126,0.15601463317871095,0.15395210266113282
