threshold,num_samples,Dice,IoU,Precision,Recall,F2,mean_pred_area,mean_gt_area,area_ratio,area_diff,mean_pred_area_per_image,mean_gt_area_per_image
0.30,1000,0.8860415069308811,0.7953990318703051,0.8872321429103823,0.8848540622563968,0.8853286582498221,0.1535394592285156,0.15395210266113282,0.9973195987668874,-0.00041264343261721015,0.1535394592285156,0.15395210266113282
0.50,1000,0.8855103252707635,0.7945433191078212,0.9003830660094045,0.8711209432072556,0.8768202111956975,0.14894871520996095,0.15395210266113282,0.9675003001603171,-0.005003387451171876,0.14894871520996095,0.15395210266113282
0.70,1000,0.8829601537585198,0.7904464256395404,0.9138034732636069,0.8541309423102751,0.8654337275927737,0.14389883422851563,0.15395210266113282,0.934698665326239,-0.010053268432617196,0.14389883422851563,0.15395210266113282
