threshold,num_samples,Dice,IoU,Precision,Recall,F2,mean_pred_area,mean_gt_area,area_ratio,area_diff,mean_pred_area_per_image,mean_gt_area_per_image
0.30,1000,0.8687764940264214,0.7679972078362319,0.8341539865393538,0.9063975526802622,0.8909647970516035,0.16728543090820314,0.15395210266113282,1.0866069196232373,0.013333328247070314,0.16728543090820314,0.15395210266113282
0.50,1000,0.8721904780107747,0.7733490992986202,0.850038567801009,0.8955278334054387,0.8860446125016683,0.16219075012207032,0.15395210266113282,1.0535142864786256,0.008238647460937498,0.16219075012207032,0.15395210266113282
0.70,1000,0.8744621867104072,0.776928306082076,0.8666421042436373,0.882424682129422,0.8792223466120032,0.15675575256347657,0.15395210266113282,1.0182111167809362,0.0028036499023437467,0.15675575256347657,0.15395210266113282
